,anno,img,label
363,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/20-0.png,makarasana
364,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/48-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/48-0.png,makarasana
365,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/28-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/28-0.png,makarasana
366,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/41-0.png,makarasana
367,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/24-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/24-0.png,makarasana
368,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/2-0.png,makarasana
369,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/27-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/27-0.png,makarasana
370,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/91-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/91-0.png,makarasana
371,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/76-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/76-0.png,makarasana
372,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/96-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/96-0.png,makarasana
373,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/14-0.png,makarasana
374,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/9-0.png,makarasana
375,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/3-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/3-0.png,makarasana
376,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/11-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/11-0.png,makarasana
377,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/82-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/82-0.png,makarasana
378,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/50-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/50-0.png,makarasana
379,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/16-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/16-0.png,makarasana
380,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/17-0.png,makarasana
381,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/18-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/18-0.png,makarasana
382,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/13-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/13-1.png,makarasana
383,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/5-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/5-0.png,makarasana
384,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/26-0.png,makarasana
385,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/61-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/61-0.png,makarasana
386,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/53-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/53-1.png,makarasana
387,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/55-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/55-0.png,makarasana
388,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/22-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/22-0.png,makarasana
389,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/65-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/65-1.png,makarasana
390,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/53-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/53-0.png,makarasana
391,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/8-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/8-0.png,makarasana
392,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/80-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/80-0.png,makarasana
393,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/15-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/15-0.png,makarasana
394,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/32-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/32-0.png,makarasana
395,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/63-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/63-0.png,makarasana
396,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/72-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/72-0.png,makarasana
397,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/0-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/0-0.png,makarasana
398,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/1-0.png,makarasana
399,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/89-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/makarasana/89-0.png,makarasana
569,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/47-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/47-0.png,ananda balasana
570,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/40-0.png,ananda balasana
571,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/42-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/42-0.png,ananda balasana
572,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/19-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/19-0.png,ananda balasana
573,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/44-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/44-0.png,ananda balasana
574,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/13-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/13-0.png,ananda balasana
575,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/29-0.png,ananda balasana
576,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/25-0.png,ananda balasana
577,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/4-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/4-0.png,ananda balasana
578,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/21-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/21-0.png,ananda balasana
579,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/88-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/88-0.png,ananda balasana
580,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/74-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/74-0.png,ananda balasana
581,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/85-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/85-0.png,ananda balasana
582,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/35-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/35-0.png,ananda balasana
583,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/81-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/81-0.png,ananda balasana
584,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/69-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/69-0.png,ananda balasana
585,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/80-3.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/80-3.png,ananda balasana
586,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/92-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/92-0.png,ananda balasana
587,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/87-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/87-0.png,ananda balasana
588,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/45-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/45-0.png,ananda balasana
589,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/90-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/90-0.png,ananda balasana
590,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/31-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/31-1.png,ananda balasana
591,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/28-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/28-0.png,ananda balasana
592,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/23-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/23-0.png,ananda balasana
593,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/41-0.png,ananda balasana
594,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/36-0.png,ananda balasana
595,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/24-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/24-0.png,ananda balasana
596,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/84-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/84-0.png,ananda balasana
597,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/91-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/91-0.png,ananda balasana
598,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/37-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/37-0.png,ananda balasana
599,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/14-0.png,ananda balasana
600,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/9-0.png,ananda balasana
601,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/3-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/3-0.png,ananda balasana
602,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/67-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/67-0.png,ananda balasana
603,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/11-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/11-0.png,ananda balasana
604,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/50-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/50-0.png,ananda balasana
605,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/98-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/98-0.png,ananda balasana
606,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/95-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/95-0.png,ananda balasana
607,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/18-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/18-0.png,ananda balasana
608,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/93-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/93-0.png,ananda balasana
609,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/5-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/5-0.png,ananda balasana
610,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/46-0.png,ananda balasana
611,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/78-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/78-0.png,ananda balasana
612,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/58-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/58-0.png,ananda balasana
613,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/8-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/8-0.png,ananda balasana
614,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/80-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/80-0.png,ananda balasana
615,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/59-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/59-0.png,ananda balasana
616,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/10-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/10-0.png,ananda balasana
617,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/15-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/15-0.png,ananda balasana
618,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/32-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/32-0.png,ananda balasana
619,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/12-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/12-0.png,ananda balasana
620,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/52-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/52-0.png,ananda balasana
621,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ananda balasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/ananda balasana/1-0.png,ananda balasana
850,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/94. dog.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/94. dog.png,adho mukha svanasana
851,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/36. downward-facing-dog-800x490.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/36. downward-facing-dog-800x490.png,adho mukha svanasana
852,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/16. one-leg-downward-facing-dog-yoga-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/16. one-leg-downward-facing-dog-yoga-pose.png,adho mukha svanasana
853,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/4. downward-facing-dog.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/4. downward-facing-dog.png,adho mukha svanasana
854,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/32. down_dog_orthocarolina_winston.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/32. down_dog_orthocarolina_winston.png,adho mukha svanasana
855,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/25. 11.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/25. 11.png,adho mukha svanasana
856,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/28. screen-shot-2017-10-30-at-2.24.06-pm.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/28. screen-shot-2017-10-30-at-2.24.06-pm.png,adho mukha svanasana
857,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/22. photo-17-05-2015-18-28-30.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/22. photo-17-05-2015-18-28-30.png,adho mukha svanasana
858,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/81. untitled1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/81. untitled1.png,adho mukha svanasana
859,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/21. adho-mukha-svanasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/21. adho-mukha-svanasana.png,adho mukha svanasana
860,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/19. 1-adho-mukha-svanasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/19. 1-adho-mukha-svanasana.png,adho mukha svanasana
861,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/2. screen-shot-2017-09-15-at-17.00.06-1024x585.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/2. screen-shot-2017-09-15-at-17.00.06-1024x585.png,adho mukha svanasana
862,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/80. down-dog-in-stowe-vt-blog-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/80. down-dog-in-stowe-vt-blog-1.png,adho mukha svanasana
863,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/73. d0c097f5131a546a004be3f0045aa074.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/73. d0c097f5131a546a004be3f0045aa074.png,adho mukha svanasana
864,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/17. screen_shot_2014-03-20_at_2.05.15_pm.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/17. screen_shot_2014-03-20_at_2.05.15_pm.png,adho mukha svanasana
865,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/35. 068155f5a8d0310c34a6ed06cb089294.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/35. 068155f5a8d0310c34a6ed06cb089294.png,adho mukha svanasana
866,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/72.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/72.png,adho mukha svanasana
867,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/50. blog-14-size.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/50. blog-14-size.png,adho mukha svanasana
868,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/1. 1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/1. 1.png,adho mukha svanasana
869,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/1. 5-benefits-of-downward-facing-dog-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/1. 5-benefits-of-downward-facing-dog-pose.png,adho mukha svanasana
870,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/13. downward-facing-dog-800x490.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/13. downward-facing-dog-800x490.png,adho mukha svanasana
871,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/89. downward-facing-dog-yoga-pose.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/89. downward-facing-dog-yoga-pose.png,adho mukha svanasana
872,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/43. downward-facing-dog-reboot-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/43. downward-facing-dog-reboot-1.png,adho mukha svanasana
873,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/7. downward-facing-dog-yoga-pose-adjustment-adho-mukha-svanasana.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/7. downward-facing-dog-yoga-pose-adjustment-adho-mukha-svanasana.png,adho mukha svanasana
874,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/46. yoga7b-754x394.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/46. yoga7b-754x394.png,adho mukha svanasana
875,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/59. 1511793208433233.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/59. 1511793208433233.png,adho mukha svanasana
876,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/32. 1473984207.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/32. 1473984207.png,adho mukha svanasana
877,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/33. screenshot_2015-02-10-12-04-46.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/33. screenshot_2015-02-10-12-04-46.png,adho mukha svanasana
878,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/49. adho-mukha-svanasana-768x429.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/adho mukha svanasana/49. adho-mukha-svanasana-768x429.png,adho mukha svanasana
